gene,dili_influence
ATG4A,0.016356114217010408
ATG4B,0.02899024865066749
ATG4C,0.016886624925061818
ATG4D,0.017407725137804378
ATG5,0.16972788803768946
ATG7,0.0238289955496047
ATG9A,0.014134016635683986
ATIC,0.014619574337130499
ATL2,0.004405013320071243
ATL3,0.005770605711480007
ATM,0.012282349798255513
ATMIN,0.010439997328517182
ATOX1,0.10687005848724268
ATP10D,0.009332780337475149
ATP11A,0.009332780337475149
ATP11B,0.0061911279852408276
ATP11C,0.006267931285082632
ATP13A2,0.029131359865288135
ATP1A1,0.0072247995501969215
ATP1B1,0.007169746676152461
ATP1B2,0.0072247995501969215
ATP1B3,0.0072247995501969215
ATP23,0.01899632434849491
ATP2A2,0.008212039169026126
ATP2A3,0.007770497327843576
ATP2B1,0.015395537705789827
ATP2B2,0.01148267780749542
ATP2B4,0.010523320895514925
ATP6AP1,0.0011430470903710408
ATP6AP2,0.001827441670321002
ATP6V0A1,0.0007689900628199916
ATP6V0A2,0.001609842498372694
ATP6V0B,0.0008195389217860883
ATP6V0C,0.0009341450194958181
ATP6V0D1,0.0007504149483874208
ATP6V0E1,0.0007659560956014731
ATP6V0E2,0.0006834766088248146
ATP6V1A,0.0007566235987151929
ATP6V1B2,0.0008916208982870296
ATP6V1C1,0.0007685189232810777
ATP6V1C2,0.0007318403326733401
ATP6V1D,0.000764693211420685
ATP6V1E1,0.0007566235987151929
ATP6V1F,0.0007566235987151929
ATP6V1G1,0.000764693211420685
ATP6V1H,0.0007599049021286344
ATP7B,0.06567283720760196
ATP8B1,0.0163227644003891
ATP8B2,0.006267931285082632
ATP8B4,0.006267931285082632
ATPAF1,0.0007111287090249921
ATPAF2,0.0008366220106176381
ATR,0.01064962060674893
ATRIP,0.018600200600650946
ATRN,0.00487429984364953
ATRX,0.00959219883207287
ATXN1,0.005612677804484515
ATXN10,0.004709985811662013
ATXN1L,0.007047275427448732
ATXN2,0.0057135423711384735
ATXN2L,0.005604679675671831
ATXN3,0.0072650567661188955
ATXN7,0.0039363765702612975
ATXN7L1,0.0034906128497802637
ATXN7L2,0.004492411656883557
ATXN7L3,0.003968811092872324
AUH,0.006674298582190256
AUP1,0.005777653982893541
AURKA,0.017050156833851485
AURKAIP1,0.0025329090171742202
AURKC,0.006031552671526456
AUTS2,0.005541343790745873
AVEN,0.018361855755866952
AVPR1A,0.012586259779098071
AXIN1,0.017913766718941074
AXIN2,0.021893192855519782
AXL,0.013428626348470715
AZI2,0.00962786077085897
AZIN1,0.018171125635085033
B2M,0.09513686489228142
B3GALT6,0.0017619306788871718
B3GAT1,0.0036389527985961193
B3GAT3,0.0006158797172457846
B3GNT2,0.002981736972698028
B4GALT1,0.004687779655747128
B4GALT2,0.005037134655901453
B4GALT3,0.003118448506925951
B4GALT4,0.0029566630521619397
B4GALT7,0.00352983952719462
B4GAT1,0.0029946600113032124
B9D1,0.054763859428198856
B9D2,0.05916466574433312
BAAT,0.03650858441017253
BABAM1,0.008333460538898833
BACE1,0.017279654227310762
BACH1,0.041849819481384755
BACH2,0.05204646185815378
BAD,0.012533822749199093
BAG1,0.00719519411693206
BAG2,0.007028492902938213
BAG3,0.008299945034207676
BAG4,0.008150225123881355
BAG5,0.007325444345722464
