gene,dili_influence
ASH2L,0.009066778460484448
ASL,0.0375660093325496
ASNS,0.013991650211299844
ASPA,0.01986023129912773
ASPG,0.0013845338300827322
ASPH,0.002964792266128914
ASPN,0.0018618280072697742
ASPSCR1,0.0022751817046794535
ASRGL1,0.011243681593972514
ASS1,0.028813744591346967
ASXL1,0.005116062933714465
ASXL2,0.0016266686360593833
ATAD2,0.0008193795071964202
ATAD3B,0.00016857870166036152
ATF1,0.0014112036649876368
ATF2,0.012012112945160303
ATF3,0.007064971210842901
ATF4,0.026832651511113623
ATF5,0.0009785938079579688
ATF6,0.011621896344395236
ATF6B,0.0061573928086219535
ATF7,0.0034908925005623062
ATF7IP,0.0007520342646534835
ATF7IP2,0.0002365396582241792
ATG10,0.010143298990932869
ATG101,0.01199843751306199
ATG12,0.024945895150366198
ATG13,0.014681274406667865
ATG14,0.015103122761311642
ATG16L1,0.029669792944360392
ATG16L2,0.009180263666566954
ATG2A,0.0036637051512004087
ATG2B,0.0032769045608201965
ATG3,0.01792809174233611
ATG4A,0.0037837018930659944
ATG4B,0.009395223866936886
ATG4C,0.0028070571410158266
ATG4D,0.0028503277526684394
ATG5,0.17046102403727842
ATG7,0.017638511369063643
ATG9A,0.00215752884868581
ATIC,0.024224718821577645
ATL2,0.0001886166783581566
ATL3,0.000557409465744977
ATM,0.028938530161745753
ATMIN,0.00036452133108625756
ATOX1,0.09306527522074946
ATP10D,0.002606244091357935
ATP11A,0.002618387957021757
ATP11B,0.0006035973251940196
ATP11C,0.0012449636597038787
ATP13A2,0.005501656170476049
ATP1A1,0.0022159530892929893
ATP1B1,0.0024592169934198257
ATP1B2,0.0021446036954468227
ATP1B3,0.0021363473596145398
ATP23,0.01221682143069645
ATP2A2,0.0013503170598336517
ATP2A3,0.0009400342895840425
ATP2B1,0.0010855795976967683
ATP2B2,0.00178040911728424
ATP2B4,0.0022282997732942606
ATP6AP1,0.001162945721298316
ATP6AP2,0.0021196840598784934
ATP6V0A1,0.0008205452183085849
ATP6V0A2,0.0017808234297310346
ATP6V0B,0.0009007103597444848
ATP6V0C,0.001269145213614124
ATP6V0D1,0.0009244377473524362
ATP6V0E1,0.000737024203633673
ATP6V0E2,0.0005656436821668885
ATP6V1A,0.0008894370231124468
ATP6V1B2,0.0010341204569935447
ATP6V1C1,0.0008193086143629789
ATP6V1C2,0.0006830412285810111
ATP6V1D,0.0008580708254828793
