gene,dili_influence
AHCTF1,0.0014499785405329912
AHCY,0.012741448082125195
AHCYL1,0.013923254910138802
AHCYL2,0.012593226133535241
AHI1,0.05532642653871237
AHNAK,0.011005094482849762
AHR,0.1776265967400896
AHSA1,0.006724177676256653
AHSG,0.19460681852950878
AIF1,0.0006156341698278502
AIFM1,0.008419177039919441
AIFM2,0.000557510271977363
AIMP1,0.0004662607731916865
AIMP2,0.0003250589396139526
AIP,0.025547627074640037
AJUBA,0.0009696618896998792
AK1,0.0062067613896723646
AK2,0.006628425641251979
AK3,0.017357480436905035
AK4,0.0065778673869471465
AK6,0.005933966950992978
AKAP1,0.004687878923149701
AKAP10,0.0026011728288734314
AKAP11,0.0011244795060831043
AKAP12,0.003149196169093616
AKAP13,0.00658305536618166
AKAP7,0.002275734872612594
AKAP8,0.00037760326030680596
AKAP8L,0.00038032311237368177
AKAP9,0.0021549120691643888
AKIRIN2,0.0015062708565215992
AKR1A1,0.012464125801369337
AKR1B1,0.020963310209335475
AKR1B10,0.02004563305534642
AKR1C1,0.08321902392964738
AKR1C2,0.05563757238861985
AKR1C3,0.10908092325913676
AKR1C4,0.055906258403291935
AKR1D1,0.07566528648128491
AKR7A2,0.0012650292052847842
AKR7A3,0.0005562740032167466
AKT1,0.08672868438411781
AKT1S1,0.011103894441214696
AKT2,0.03841393841067631
AKT3,0.03726916255977929
AKTIP,0.0004423178040484881
ALAD,0.007873525270360903
ALAS1,0.016177598196737128
ALB,0.5127377736876637
ALCAM,0.00031499521233804145
ALDH16A1,0.0027210341907234733
ALDH18A1,0.014301432973456346
ALDH1A1,0.09105335676214456
ALDH1A2,0.07805776988325445
ALDH1B1,0.03288560583698218
ALDH1L1,0.01071744223499135
ALDH2,0.04712069725561061
ALDH3A2,0.03581948393045147
ALDH3B1,0.01976933540900001
ALDH4A1,0.018926093757671673
ALDH5A1,0.0033351935293710073
ALDH6A1,0.022872962964992
ALDH7A1,0.03822735527352097
ALDH8A1,0.004086666980755555
ALDH9A1,0.03138895564211709
ALDOA,0.06324559667722865
ALDOB,0.20185675108086465
ALDOC,0.058711700722665676
ALG1,0.0011996674312060853
ALG12,0.0005955487006386303
ALG13,0.00038757488659901785
ALG14,0.00038713440946565016
ALG2,0.0009931429906164578
ALG3,0.0010563031429207247
ALG5,0.001292276091292598
ALG6,0.0013814667168815587
ALG8,0.0001745903352641726
ALG9,0.0003397525190816508
ALKBH1,0.00041213280357179705
ALKBH2,3.975238838456936e-05
ALKBH3,0.00042168834105523996
ALKBH4,3.8502566843066665e-05
ALKBH5,0.0008772138252104971
